id,food_id,serving_weight,measure
4050,380,14.175,tablespoon
4051,380,100,g
4052,380,28.3495,wt. oz
4053,380,28.35,ounce
4054,380,226.8,cup
4055,381,100,g
4056,381,14.7,tbsp
4057,381,28.3495,wt. oz
4058,381,29.4,tbsp
4059,381,4.9,tsp
4060,381,235.0,cup
4061,381,14.695,tablespoon
4062,382,0.83,tsp
4063,382,100,g
4064,382,64,slice
4065,382,40,cup
4066,382,470.0,loaf
4067,382,28.3495,wt. oz
4068,382,45,"cup, crumb"
4069,382,2.5,tbsp
4070,383,134,"cup, diced"
4071,383,28.3511,ounce
4072,383,145,slice
4073,383,920,roast
4074,383,100,g
4075,383,134.0,cup
4076,383,453.5911,lb
4077,383,85,serving (3 oz)
4078,383,28.3495,wt. oz
4079,383,453.6,lb
4080,383,28.35,oz
4081,383,21,thin slice
4082,383,63,thick slice
4083,383,28.35,ounce
4084,383,453.59,lb
4085,383,67.75,slice
4086,383,453.5933,lb
4087,383,42,medium slice
4088,384,27,slices 1 serving
4089,384,100,g
4090,384,9.8,slice
4091,384,453.6,lb
4092,384,28,oz
4093,385,1.0,g
4094,385,100,g
4095,385,28.35,oz
4096,385,135,"cup, whole"
4097,385,115,"cup, chopped"
4098,385,125.0,cup
4099,386,13,"anisette sponge (4"" x 1-1/8"" x 7/8"")"
4100,386,11.0,ladyfinger
4101,386,100,g
4102,386,28.35,oz
4103,386,24,"breakfast treat (approx 4"" x 2"" x 7/8"")"
4104,387,100,g
4105,387,28.35,oz
4106,387,448,cup
4107,387,28,serving
4108,387,453.59,lb
4109,387,28.35,ounce
4110,387,28,tbsp
4111,387,9.33,tsp
4112,387,453.5933,lb
4113,388,233.07,cup
4114,388,100,g
4115,388,14.7,tbsp
4116,388,14.565,tablespoon
4117,388,233.08,cup
4118,388,235.2,cup
4119,388,4.9,tsp
4120,388,233.06,cup
4121,388,29,fl oz
4122,389,4.1,tsp
4123,389,196.8,cup
4124,389,24.6,fl oz
4125,389,100,g
4126,389,12.3,tbsp
4127,389,36.9,shot (1.5 fl oz)
4128,389,12.3,tablespoon
4129,389,24.6,ounce
4130,390,12.865,tablespoon
4131,390,208,cup
4132,390,100,g
4133,390,13,tbsp
4134,390,4.29,teaspoon
4135,390,28.3495,wt. oz
4136,390,4.2,tsp
4137,391,14.2,oz hershey
4138,391,100,g
4139,391,28.35,oz
4140,391,453.59,lb
4141,391,28.35,ounce
4142,391,29,oz square baker
4143,391,132,"cup, grated"
4144,391,28.36,ounce
4145,392,54.0,cup
4146,392,1.13,tsp
4147,392,100,g
4148,392,28.35,oz
4149,392,2,piece
4150,392,3.38,tbsp
4151,393,1.0,g
4152,393,1.7,nut
4153,393,8.44,tbsp
4154,393,100,g
4155,393,28.35,oz (167 kernels)
4156,393,28.3495,wt. oz
4157,393,8.44,tablespoon
4158,393,2.815,teaspoon
4159,393,2.81,tsp
4160,393,135,cup
4161,394,133,"cup, cube"
4162,394,100,g
4163,394,133.0,cup
4164,394,130,sweet potato
4165,394,28.3495,wt. oz
4166,394,130,"sweetpotato, 5"" long"
4167,395,15.63,tbsp
4168,395,250,cup
4169,395,195.0,cup
4170,395,100,g
4171,395,5.21,tsp
4172,395,28.3495,wt. oz
4173,395,28.35,ounce
4174,395,140,"cup, unthawed"
4175,396,14.81,tablespoon
4176,396,236.978,cup
4177,396,14.8,tbsp
4178,396,100,g
4179,396,4.93,tsp
4180,396,236.976,cup
4181,396,473.96,pint
4182,396,4.94,teaspoon
4183,396,178,fl oz
4184,396,236.8,cup
4185,396,236.98,cup
4186,396,29.6,fl oz
4187,396,710.4,fl oz
4188,396,237,cup (8 fl oz)
4189,396,236.96,cup
4190,397,2.0,raspberry
4191,397,312.0,pint
4192,397,1.0,g
4193,397,19,raspberrie
4194,397,100,g
4195,397,7.69,tbsp
4196,397,28.35,oz
4197,397,123,cup
4198,397,28.35,ounce
4199,397,2.56,tsp
4200,397,312,"pint as purchased, yield"
4201,398,173.52,cup
4202,398,173.5,cup
4203,398,232,"cup, pureed"
4204,398,152,"cup, halve"
4205,398,18.0,large
4206,398,144,"cup, whole"
4207,398,357.0,pint
4208,398,698.0,quart
4209,398,100,g
4210,398,90,large
4211,398,18,"large (1-3/8"" dia)"
4212,398,28.3495,wt. oz
4213,398,3.64,teaspoon
4214,398,12,"medium (1-1/4"" dia)"
4215,398,357,"pint as purchased, yield"
4216,398,147,nlea serving
4217,398,27,"extra large (1-5/8"" dia)"
4218,398,7,"small (1"" dia)"
4219,398,453.6,lb
4220,398,166,"cup, sliced"
4221,399,5.315,teaspoon
4222,399,15.95,tablespoon
4223,399,100,g
4224,399,16,tbsp
4225,399,15.945,tablespoon
4226,399,28.3495,wt. oz
4227,399,5.3,tsp
4228,399,255,cup
4229,399,15.9467,tablespoon
4230,400,114,medium
4231,400,133,"cup, cube"
4232,400,453.592,lb
4233,400,100,g
4234,400,180,large
4235,400,4.17,tsp
4236,400,28.3495,wt. oz
4237,400,130,sweet potato
4238,400,60,small
4239,400,130,"sweetpotato, 5"" long"
4240,400,453.59,lb
4241,400,133.0,cup
4242,400,114,"medium (2"" dia, 5"" long, raw)"
4243,400,200.0,cup
4244,400,12.5,tbsp
4245,400,453.5933,lb
4246,400,28.35,ounce
4247,401,145,cup (not packed)
4248,401,100,g
4249,401,165,"cup, packed"
4250,401,28.3495,wt. oz
4251,401,155.0,cup
4252,402,28.3533,ounce
4253,402,120,cup unsifted
4254,402,1.0,g
4255,402,100,g
4256,402,100,cup sifted
4257,402,7.5,tbsp
4258,402,2.5,tsp
4259,402,28.3495,wt. oz
4260,402,2.44,teaspoon
4261,402,28.35,ounce
4262,402,453.59,lb
4263,402,120,cup
4264,402,110.0,cup
4265,402,8,tbsp unsifted
4266,402,0.4945,ml
4267,403,453.5867,lb
4268,403,100,g
4269,403,247,item
4270,403,28.3495,wt. oz
4271,403,453.59,lb
4272,403,453.5933,lb
4273,404,442,can
4274,404,100,g
4275,404,14.88,tbsp
4276,404,28.3495,wt. oz
4277,404,28.35,ounce
4278,404,4.96,tsp
4279,404,238,cup
4280,405,11.1,"container, individual"
4281,405,480.0,pint
4282,405,240.0,cup
4283,405,100,g
4284,405,5,tsp
4285,405,30,fl oz
4286,405,15,tbsp
4287,406,236.9697,cup
4288,406,14.8,tbsp
4289,406,100,g
4290,406,4.93,tsp
4291,406,178,fl oz
4292,406,236.8,cup
4293,406,236.98,cup
4294,406,29.6,fl oz
4295,406,710.4,fl oz
4296,406,237,cup (8 fl oz)
4297,407,85,oz
4298,407,926,package
4299,407,5.42,tsp
4300,407,100,g
4301,407,16.25,tbsp
4302,407,453.6,lb
4303,407,272,piece
4304,407,189.0,breast
4305,407,260,cup
4306,408,100,g
4307,408,28.3495,wt. oz
4308,408,453.6,lb
4309,408,453.59,lb
4310,408,91,"link, 5/lb"
4311,408,113,"link, 4/lb"
4312,409,244,cup
4313,409,623.2,can
4314,409,100,g
4315,409,488.0,bowl (2 cups)
4316,409,30.5,ounce
4317,409,30.5,fl oz
4318,409,5.08,tsp
4319,409,15.25,tbsp
4320,410,42,box (1.48 oz)
4321,410,48,package (1.69 oz)
4322,410,208.0,cup
4323,410,7,piece
4324,410,100,g
4325,410,15,fun size bag
4326,410,4.33,tsp
4327,410,13,tbsp
4328,410,48,bag
4329,410,28.3495,wt. oz
4330,410,21,serving
4331,411,0.5,tsp
4332,411,100,g
4333,411,11.54,tbsp
4334,411,28.3495,wt. oz
4335,411,184.62,cup
4336,411,0.48,yield from 1 pod
4337,412,131.59,manicotti
4338,412,28.3495,wt. oz
4339,412,100,g
4340,412,28.35,ounce
4341,413,6,tsp
4342,413,100,g
4343,413,288,cup
4344,413,28.3495,wt. oz
4345,413,28.35,ounce
4346,413,18,tbsp
4347,414,247.0,cup
4348,414,5.17,tsp
4349,414,100,g
4350,414,246,cup
4351,414,124,cup
4352,414,15.44,tablespoon
4353,414,28.35,oz
4354,414,453.59,lb
4355,414,28.35,ounce
4356,414,15.5,tbsp
4357,415,7.06,tbsp
4358,415,100,g
4359,415,28.3495,wt. oz
4360,415,113,"cup, shredded"
4361,415,113.0,cup
4362,415,2.35,tsp
4363,416,1.0,g
4364,416,240.0,cup
4365,416,100,g
4366,416,60,cup
4367,416,5,tsp
4368,416,120,cup
4369,416,30,fl oz
4370,416,15,tbsp
4371,417,132,cup
4372,417,100,g
4373,417,33.0,ounce
4374,417,132,serving 1/2 cup
4375,417,16.5,tbsp
4376,417,5.5,tsp
4377,417,33,fl oz
4378,417,264.0,cup
4379,418,2.58,nut
4380,418,100,g
4381,418,134.0,cup
4382,418,134,"cup, whole or halve"
4383,418,28.3495,wt. oz
4384,418,28.35,oz (10-12 kernels)
4385,419,96,cup
4386,419,100,g
4387,419,2,tsp
4388,419,28.3495,wt. oz
4389,419,6,tbsp
4390,419,6.0,tablespoon
4391,419,2.0,teaspoon
4392,420,103,"cup, with pits, yield"
4393,420,155,"cup, without pit"
4394,420,100,g
4395,420,28.3495,wt. oz
4396,420,129.0,cup
4397,421,28.35,oz (49 kernels)
4398,421,100,g
4399,421,7.69,tbsp
4400,421,28.3495,wt. oz
4401,421,123.0,cup
4402,421,2.56,tsp
4403,421,0.7,kernel
4404,422,115.0,cup
4405,422,100,g
4406,422,7.19,tbsp
4407,422,28.3495,wt. oz
4408,422,2.4,tsp
4409,423,244.0,cup
4410,423,122,container (4 oz)
4411,423,100,g
4412,423,28.3495,wt. oz
4413,423,976.0,quart
4414,423,5.08,tsp
4415,423,15.25,tbsp
4416,424,100.8,cup
4417,424,2.13,teaspoon
4418,424,100,g
4419,424,2.12,teaspoon
4420,424,28.3495,wt. oz
4421,424,6.5,tbsp
4422,424,2.14,teaspoon
4423,424,2.1667,teaspoon
4424,424,2.135,teaspoon
4425,424,0.13,pinch
4426,424,2.1,tsp
4427,425,105.6,cup
4428,425,7,tbsp
4429,425,100,g
4430,425,2.2,tsp
4431,425,28.3495,wt. oz
4432,425,2.28,teaspoon
4433,425,2.26,teaspoon
4434,425,2.27,teaspoon
4435,425,2.25,teaspoon
4436,426,0.58,tsp
4437,426,28.0,cup
4438,426,28,cup (1 nlea serving)
4439,426,1.75,tbsp
4440,426,100,g
4441,426,28.3495,wt. oz
4442,427,48.0,cup
4443,427,100,g
4444,427,28.3495,wt. oz
4445,427,3,tbsp
4446,427,2,packet
4447,427,1,tsp
4448,428,96,cup
4449,428,100,g
4450,428,2,tsp
4451,428,28.3495,wt. oz
4452,428,6,tbsp
4453,428,2.0,teaspoon
4454,429,15.0,tablespoon
4455,429,240.0,cup
4456,429,100,g
4457,429,15,"container, individual"
4458,429,28.3495,wt. oz
4459,429,5,tsp
4460,429,120,cup
4461,429,15,tbsp
4462,430,14.8,tablespoon
4463,430,4.93,tsp
4464,430,100,g
4465,430,236.8,cup
4466,430,29.6,fl oz
4467,430,14.8,tbsp
4468,431,1.0,g
4469,431,38.2,oz
4470,431,100,g
4471,431,38.2,ounce
4472,431,19.1,tbsp
4473,431,38.2,fl oz
4474,431,306.0,cup
4475,431,6.37,tsp
4476,432,28.35,oz
4477,432,38.0,piece (1/12 of 16 oz cake)
4478,432,100,g
4479,433,109.5,cup
4480,433,95,"cup, ground"
4481,433,109.5152,cup
4482,433,143,"cup, whole"
4483,433,100,g
4484,433,108,"cup, slivered"
4485,433,28.3495,wt. oz
4486,433,109.5067,cup
4487,433,92,"cup, sliced"
4488,433,28.35,oz (23 whole kernels)
4489,433,1.2,almond
4490,434,567.0,package
4491,434,221,"cup, thawed"
4492,434,100,g
4493,434,185.0,cup
4494,434,567,package (20 oz)
4495,434,28.3495,wt. oz
4496,434,10.6,berry
4497,434,28.35,ounce
4498,434,149,"cup, unthawed"
4499,435,113,oz
4500,435,100,g
4501,435,453.6,lb
4502,435,453.59,lb
4503,435,453.5933,lb
4504,436,164,large
4505,436,240,cup
4506,436,100,g
4507,436,190,can
4508,436,28.3493,ounce
4509,436,28.3495,wt. oz
4510,436,5,tsp
4511,436,28.35,ounce
4512,436,82,small
4513,436,15,tbsp
4514,436,111,medium
4515,437,177.0,cup
4516,437,11,tbsp
4517,437,100,g
4518,437,28.3495,wt. oz
4519,437,3.83,tsp
4520,437,184.0,cup
4521,437,28.35,ounce
4522,437,453.59,lb
4523,437,12.2,tbsp
4524,437,3.69,tsp
4525,438,202.0,cup
4526,438,100,g
4527,438,28.3495,wt. oz
4528,438,4.21,tsp
4529,438,12.6,tbsp
4530,439,240,cup
4531,439,100,g
4532,439,240,fl oz
4533,439,30.0,ounce
4534,439,5,tsp
4535,439,15,tbsp
4536,440,225.6,cup
4537,440,14.26,tablespoon
4538,440,0.595,dashe
4539,440,1.2,tsp
4540,440,14.1,tbsp
4541,440,4.76,teaspoon
4542,440,0.59,dash
4543,440,4.7467,teaspoon
4544,440,4.75,teaspoon
4545,440,100,g
4546,440,4.7533,teaspoon
4547,440,14.25,tablespoon
4548,440,28.3495,wt. oz
4549,440,4.7,tsp
4550,441,28.3495,wt. oz
4551,441,100,g
4552,441,453.59,lb
4553,441,62,tomato
4554,442,11.4,tbsp
4555,442,0.965,teaspoon
4556,442,1.5,tbsp
4557,442,100,g
4558,442,1.9,tsp
4559,442,24,cup
4560,442,28.3495,wt. oz
4561,442,28.35,ounce
4562,442,2.9,tablespoon
4563,442,0.97,teaspoon
4564,442,0.3,leave
4565,443,227,container (8 oz)
4566,443,14.175,tablespoon
4567,443,245,cup (8 fl oz)
4568,443,100,g
4569,443,28.3495,wt. oz
4570,443,170,container (6 oz)
4571,443,28.35,ounce
4572,443,226.8,cup
4573,443,226.7879,cup
4574,444,2.7,olive
4575,444,28.3495,wt. oz
4576,444,100,g
4577,445,173.0,cup
4578,445,10.81,tbsp
4579,445,100,g
4580,445,157,"cup, cooked"
4581,445,28.3495,wt. oz
4582,445,342.5,cup
4583,445,86,"oz, dry, yield"
4584,445,3.6,tsp
4585,445,528,"cup, dry, yield"
4586,446,20,tbsp
4587,446,20,serving
4588,446,100,g
4589,446,320.0,cup
4590,446,20.0,tablespoon
4591,446,28.3495,wt. oz
4592,446,14,package (0.5 oz)
4593,446,28.35,ounce
4594,446,6.67,tsp
4595,447,100,g
4596,447,16.0633,tablespoon
4597,447,32,tbsp
4598,447,28.3495,wt. oz
4599,447,258,cup
4600,447,453.59,lb
4601,447,16.065,tablespoon
4602,447,5.33,tsp
4603,448,5.403,teaspoon
4604,448,100,g
4605,448,259.2,cup
4606,448,5.4,each
4607,448,28.3495,wt. oz
4608,448,16.2,tbsp
4609,448,16.2,tablespoon
4610,448,5.4,teaspoon
4611,448,5.39,serving
4612,449,89,cup
4613,449,100,g
4614,449,1.85,tsp
4615,449,6,slice
4616,449,28.3495,wt. oz
4617,449,453.59,lb
4618,449,5.56,tbsp
4619,449,89,leek
4620,450,3.02,tsp
4621,450,160.0,cup
4622,450,100,g
4623,450,10,tbsp
4624,450,9.06,tbsp
4625,450,28.3495,wt. oz
4626,450,453.6,lb
4627,450,453.59,lb
4628,450,28.35,ounce
4629,450,3.33,tsp
4630,450,145,cup
4631,451,85,oz
4632,451,100,g
4633,451,453.59,lb
4634,451,396,link
4635,452,100,g
4636,452,16.0633,tablespoon
4637,452,5.355,teaspoon
4638,452,32,tbsp
4639,452,1.0864,ml
4640,452,28.3495,wt. oz
4641,452,258,cup
4642,452,28.35,ounce
4643,452,16.06,tablespoon
4644,452,16.065,tablespoon
4645,452,16.0625,tablespoon
4646,452,5.33,tsp
4647,453,20,sprig
4648,453,0.33,tsp
4649,453,1,tbsp
4650,453,100,g
4651,453,1.0,tablespoon
4652,453,0.0676,ml
4653,453,28.3495,wt. oz
4654,453,0.85,sprig
4655,453,32,bunch
4656,453,4,cup
4657,454,2.8164,teaspoon
4658,454,2.815,teaspoon
4659,454,136,cup
4660,454,100,g
4661,454,30,head
4662,454,8.45,tablespoon
4663,454,28.3495,wt. oz
4664,454,2.82,teaspoon
4665,454,2.8333,teaspoon
4666,454,0.572,ml
4667,454,0.18,pinch
4668,454,2.8,tsp
4669,454,8.44,tablespoon
4670,454,28.35,ounce
4671,454,2.8,teaspoon
4672,454,2.8133,teaspoon
4673,454,8.4467,tablespoon
4674,454,8.5,tbsp
4675,454,2.8175,teaspoon
4676,454,28.35,oz
4677,454,3,clove
4678,454,9,clove
4679,455,14,packet (0.5 oz)
4680,455,20,tbsp
4681,455,100,g
4682,455,320.0,cup
4683,455,20.0,tablespoon
4684,455,28.3495,wt. oz
4685,455,28.35,ounce
4686,455,6.67,tsp
4687,456,38,"slice, large (1/4"" thick)"
4688,456,110,"medium (2-1/2"" dia)"
4689,456,137.52,cup
4690,456,137.5,cup
4691,456,100,g
4692,456,60,ring
4693,456,110.0,medium
4694,456,115,"cup, sliced"
4695,456,14,"slice, medium (1/8"" thick)"
4696,456,70,small
4697,456,28.3495,wt. oz
4698,456,150,large
4699,456,27.5,"medium (2-1/2"" dia)"
4700,456,9,"slice, thin"
4701,456,10,tbsp chopped
4702,456,160.0,"cup, chopped"
4703,457,148.8,cup
4704,457,120.5067,cup
4705,457,10,"ring (3"" dia, 1/4"" thick)"
4706,457,74,small
4707,457,120.5075,cup
4708,457,100,g
4709,457,149.0,"cup, chopped"
4710,457,3.1,tsp
4711,457,164,"large (2-1/4 per lb, approx 3-3/4"" long, 3"" dia)"
4712,457,27,strip
4713,457,28.3495,wt. oz
4714,457,119.0,medium
4715,457,9.3,tbsp
4716,457,120.5,cup
4717,457,92,"cup, sliced"
4718,457,120.52,cup
4719,457,119,"medium (approx 2-3/4"" long, 2-1/2"" dia)"
4720,458,6,tbsp chopped
4721,458,100,g
4722,458,6.125,tablespoon
4723,458,28.3495,wt. oz
4724,458,15.0,"medium (4-1/8"" long)"
4725,458,25,large
4726,458,100,"cup, chopped"
4727,458,100.0,cup
4728,458,5,"small (3"" long)"
4729,458,15.0,medium
4730,459,9.88,tbsp
4731,459,100,g
4732,459,3.29,tsp
4733,459,28.3495,wt. oz
4734,459,158.0,cup
4735,460,100,g
4736,460,14.7,tbsp
4737,460,28.3495,wt. oz
4738,460,29.4,tbsp
4739,460,4.9,tsp
4740,460,235.0,cup
4741,461,50,package (1.75 oz)
4742,461,8.4,tablespoon
4743,461,134.4,cup
4744,461,100,g
4745,461,2.8,tsp
4746,461,28.35,oz
4747,461,50.0,package
4748,461,8.4,tbsp
4749,462,340,package (12 oz)
4750,462,2.17,tsp
4751,462,1.0,g
4752,462,100,g
4753,462,104.0,cup
4754,462,28.3495,wt. oz
4755,462,6.5,tbsp
4756,462,28.35,ounce
4757,463,14.55,tablespoon
4758,463,100,g
4759,463,14.2,tbsp
4760,463,28.3495,wt. oz
4761,463,255,cup
4762,463,4.5,tsp
4763,464,148.8,cup
4764,464,10,"ring (3"" dia, 1/4"" thick)"
4765,464,74,small
4766,464,164.0,large
4767,464,100,g
4768,464,149.0,"cup, chopped"
4769,464,3.1,tsp
4770,464,164,"large (2-1/4 per lb, approx 3-3/4"" long, 3"" dia)"
4771,464,27,strip
4772,464,28.3495,wt. oz
4773,464,119.0,medium
4774,464,9.3,tbsp
4775,464,92,"cup, sliced"
4776,464,119,"medium (approx 2-3/4"" long, 2-1/2"" dia)"
4777,465,47.0,cup
4778,465,100,g
4779,465,2.94,tbsp
4780,465,28.3495,wt. oz
4781,465,0.98,tsp
4782,466,34.0,"cup, chopped"
4783,466,100,g
4784,466,28.3495,wt. oz
4785,466,25,sprig
4786,466,2.5,sprig
4787,467,100,g
4788,467,201.0,"avocado, ns as to florida or california"
4789,467,28.3495,wt. oz
4790,467,150,"cup, cube"
4791,467,230,"cup, pureed"
4792,467,146,"cup, sliced"
4793,468,9.375,tablespoon
4794,468,150.0,cup
4795,468,38,wedge (1.33 oz)
4796,468,100,g
4797,468,28.35,oz
4798,468,453.6,lb
4799,468,453.592,lb
4800,468,28.35,ounce
4801,468,150,"cup, crumbled"
4802,468,17,cubic inch
4803,469,8.5,tbsp
4804,469,85,cup slice
4805,469,100,"beets (2"" dia, sphere)"
4806,469,100,g
4807,469,170.0,slice
4808,469,82,"beet (2"" dia)"
4809,469,200,bunch
4810,469,28.3495,wt. oz
4811,469,453.59,lb
4812,469,50,beet
4813,469,136.0,cup
4814,469,2.83,tsp
4815,469,170.0,cup
4816,470,5,medium
4817,470,10.0,jumbo
4818,470,85,oz
4819,470,4,small
4820,470,3.02,tsp
4821,470,100,g
4822,470,5,shrimp
4823,470,22,large
4824,470,6,large
4825,470,9.06,tbsp
4826,470,145,cup
4827,471,28.35,"oz, boneles"
4828,471,45,can (2 oz)
4829,471,20,anchovie
4830,471,100,g
4831,471,4.0,anchovy
4832,471,28.3495,wt. oz
4833,472,8.13,tbsp
4834,472,2.71,tsp
4835,472,100,g
4836,472,130,cup
4837,472,2.88,"olive, pitted"
4838,472,28.3495,wt. oz
4839,473,28.3495,wt. oz
4840,473,100,g
4841,473,135,"cup, strip"
4842,473,114.0,pepper
4843,474,1,slice
4844,474,100,g
4845,474,9,"large (1"" to 1-1/4"" dia)"
4846,474,7.25,tablespoon
4847,474,116,cup slice
4848,474,28.3495,wt. oz
4849,474,58,cup slice
4850,474,2,small
4851,474,4.5,"medium (3/4"" to 1"" dia)"
4852,475,31.3,ounce
4853,475,15.63,tbsp
4854,475,250.0,cup
4855,475,31.3,fl oz
4856,475,100,g
4857,475,5.21,tsp
4858,476,85,oz
4859,476,3.46,tsp
4860,476,166,cup
4861,476,100,g
4862,476,453.59,lb
4863,476,10.38,tbsp
4864,476,198,fillet
4865,477,85,oz
4866,477,197,unit (yield from 1 lb ready-to-cook chicken)
4867,477,329,"chicken, bone and skin removed"
4868,477,100,g
4869,477,453.6,lb
4870,478,28.35,oz
4871,478,100,g
4872,478,66.36,piece
4873,478,390,"can, refrigerated"
4874,479,15.9375,tablespoon
4875,479,15.94,tbsp
4876,479,100,g
4877,479,5.31,tsp
4878,479,28.3495,wt. oz
4879,479,510,bowl (2 cups)
4880,479,255,cup
4881,480,100,g
4882,480,28.3495,wt. oz
4883,480,453.6,lb
4884,480,21,slice (3/4 oz)
4885,480,19,slice (2/3 oz)
4886,481,244,"cup, melted"
4887,481,15,cubic inch
4888,481,108,"cup, shredded"
4889,481,100,g
4890,481,28.35,oz
4891,481,28.0,slice
4892,481,453.6,lb
4893,481,28,slice (1 oz)
4894,481,28.35,ounce
4895,481,120.0,cup
4896,481,132,"cup, diced"
4897,482,9.375,tablespoon
4898,482,369,"potato large (3"" to 4-1/4"" dia)"
4899,482,213.0,medium
4900,482,150.0,cup
4901,482,100,g
4902,482,213.0,potato medium
4903,482,75,"cup, diced"
4904,482,28.35,oz
4905,482,213,"potato medium (2-1/4"" to 3-1/4"" dia)"
4906,482,28.3495,wt. oz
4907,482,369.0,large
4908,482,31,baby potato
4909,482,170,"potato small (1-3/4"" to 2-1/2"" dia)"
4910,483,85,oz
4911,483,920,chicken
4912,483,453.5925,lb
4913,483,100,g
4914,483,453.59,lb
4915,483,276,unit (yield from 1 lb ready-to-cook chicken)
4916,483,460,"chicken, bone removed"
4917,484,3.3,cracker
4918,484,100,g
4919,484,72,"cup, crushed"
4920,484,28.3495,wt. oz
4921,484,16,cracker (1 nlea serving)
4922,485,100,g
4923,485,305,can
4924,485,305,oz
4925,485,5.25,tsp
4926,485,126,cup
4927,485,28.372,ounce
4928,485,15.75,tbsp
4929,486,1,slice
4930,486,192,cup
4931,486,66,"pimiento, whole"
4932,486,100,g
4933,486,4,tsp
4934,486,28.3495,wt. oz
4935,486,28.35,ounce
4936,486,12,tbsp
4937,487,20,tbsp
4938,487,100,g
4939,487,28.3495,wt. oz
4940,487,6.75,teaspoon
4941,487,6.83,tsp
4942,487,328.0,cup
4943,488,148.8,cup
4944,488,119,"medium (approx 2-3/4"" long, 2-1/2 dia.)"
4945,488,74,small
4946,488,164.0,large
4947,488,164,"large (2-1/4 per pound, approx 3-3/4"" long, 3"" dia.)"
4948,488,100,g
4949,488,149,"cup, chopped"
4950,488,3.1,tsp
4951,488,28.3495,wt. oz
4952,488,119.0,medium
4953,488,92,"cup, sliced"
4954,488,9.3,tablespoon
4955,488,10,"ring (3"" dia., 1/4"" thick)"
4956,489,15.0,tablespoon
4957,489,5.0,teaspoon
4958,489,240,cup
4959,489,100,g
4960,489,28.3495,wt. oz
4961,489,5,tsp
4962,489,15,tbsp
4963,490,28.335,cup
4964,490,85,oz
4965,490,85.05,serving
4966,490,100,g
4967,490,85,cup
4968,490,28.3333,cup
4969,491,122.0,cup
4970,491,100,g
4971,491,28.3495,wt. oz
4972,491,2.54,tsp
4973,491,7.63,tbsp
4974,492,20,slice or wedge
4975,492,11.25,tbsp
4976,492,123.0,medium
4977,492,3.75,tsp
4978,492,100,g
4979,492,453.5917,lb
4980,492,28.3495,wt. oz
4981,492,182,large
4982,492,180,cup
4983,492,91,small
4984,493,0.2,pod
4985,493,2.46,tsp
4986,493,100,g
4987,493,28.3495,wt. oz
4988,493,7.38,tbsp
4989,493,118.08,cup
4990,494,2.0533,teaspoon
4991,494,2.06,teaspoon
4992,494,100,g
4993,494,28.3495,wt. oz
4994,494,98.4,cup
4995,494,6,"tbsp, whole"
4996,494,2.1,"tsp, whole"
4997,494,2.05,teaspoon
4998,495,5,tbsp
4999,495,7.8,"tbsp, ground"
5000,495,100,g
5001,495,86.4,cup
5002,495,2.17,teaspoon
5003,495,2.6,"tsp, ground"
5004,495,104.0,cup
5005,495,28.3495,wt. oz
5006,495,1.8,tsp
5007,495,6.5,tablespoon
5008,496,18,medium
5009,496,10,small
5010,496,70,"cup, pieces or slice"
5011,496,1.0,g
5012,496,23,large
5013,496,100,g
5014,496,6,slice
5015,496,28.3495,wt. oz
5016,496,4.915,tablespoon
5017,496,35,cup piece
5018,496,78.665,cup
5019,496,96,"cup, whole"
5020,497,28.3533,ounce
5021,497,122.0,cup
5022,497,2.54,teaspoon
5023,497,100,g
5024,497,28.3495,wt. oz
5025,497,2.54,tsp
5026,497,7.63,tbsp
5027,497,7.6267,tablespoon
5028,498,113,oz
5029,498,145,cup (not packed)
5030,498,145.0,cup
5031,498,100,g
5032,499,0.58,tsp
5033,499,28.0,cup
5034,499,28,cup (1 nlea serving)
5035,499,1.75,tbsp
5036,499,100,g
5037,499,28.3495,wt. oz
5038,500,32,cup
5039,500,128.0,cup
5040,500,8,tbsp
5041,500,2.67,tsp
5042,500,128,"cup, shelled"
5043,500,8.0,tablespoon
5044,500,100,g
5045,500,28.4,"oz, shelled"
5046,500,28.35,oz
5047,500,27,package (1.875 oz) yield
5048,500,15,"oz, in shell, yield"
5049,500,46,"cup, in shell, yield"
5050,501,1000.0,kg
5051,501,147,"cup, chopped"
5052,501,147.0,cup
5053,501,1.0,g
5054,501,7.1,piece
5055,501,100,g
5056,501,28.3495,wt. oz
5057,501,453.59,lb
5058,501,28.35,ounce
5059,501,7.1,"date, pitted"
5060,501,453.5933,lb
5061,502,124.0,cup slice
5062,502,100,g
5063,502,36,waterchestnut
5064,502,62,cup slice
5065,502,124.0,cup
5066,502,28.3495,wt. oz
5067,502,28.35,ounce
5068,503,5.1,teaspoon
5069,503,5.09,teaspoon
5070,503,100,g
5071,503,5.0933,teaspoon
5072,503,5.08,teaspoon
5073,503,249,cup
5074,503,28.3495,wt. oz
5075,503,15.56,tbsp
5076,503,15.28,tablespoon
5077,503,5.095,teaspoon
5078,503,5.19,tsp
5079,503,5,tsp or 1 packet
5080,504,63,"cup, whole"
5081,504,100,g
5082,504,34,pea pod
5083,504,98,"cup, chopped"
5084,504,28.3495,wt. oz
5085,504,453.6,lb
5086,504,28.35,ounce
5087,505,82,"cup, cube"
5088,505,660.0,large
5089,505,418,small eggplant
5090,505,418.0,small
5091,505,100,g
